artist,avg_popularity
Tanishk-Vayu,71.333333333333329
Murat Boz,71.331288343558285
Ninho,71.322784810126578
MADE,71.320987654320987
Skepta,71.3010752688172
Ado,71.300626304801668
Hasan Raheem,71.2865329512894
Mauro Dembow,71.263157894736835
Vianney,71.25
MC Digu,71.25
MC Pipokinha,71.25
PIPOKANDO FLUXOS,71.25
Tream,71.235807860262014
JOK3R,71.222222222222229
Elmatadormc7,71.211678832116789
Swift 047,71.20208333333332
Ponte Perro,71.2
GREGO,71.187500000000014
Paulo Pires,71.187500000000014
ÉaBest,71.187500000000014
DJ Zigão,71.1875
Mc Rodrigo do CN,71.1875
DJ Lafon Do Md,71.1875
Mc Rf,71.1875
Vixen,71.182608695652178
ISAAK,71.15625
SDP,71.154639175257728
Indi C,71.120000000000019
Heuss L'enfoiré,71.11688311688313
JBS,71.102564102564088
ECKO,71.08118081180811
TWICE,71.07096774193549
Luciano,71.06838294448913
Pitbull,71.057142857142878
Astrid,71.045454545454561
Jyoti Nooran,71.04301075268819
KZ Tandingan,71.040816326530617
DJ Negret,71.029411764705884
Jey F,71.028037383177576
Adan La Amenaza,71.024539877300626
Aya Nakamura,71.023178807947
The Last Dinner Party,71.016129032258064
j-hope,71.013937282229975
DA Uzi,71.012499999999989
Lanberry,71.005102040816325
Pailita,71.00297619047619
ICON,71.000000000000014
Delacruz,71
IZA,71
Skrillex,71
Skepsis,71
Charlotte Plank,71
Riko Dan,71
PinkPantheress,71
Tom Petty and the Heartbreakers,71
Willie Colón,71
Denise De Kalafe,71
Wicca Phase Springs Eternal,71
Sarah Connor,71
Rashid Ali,71
Felipe Botello y El Sonoro Rugir,71
Evelyn Duarte,71
Adele,70.972
No Te Va Gustar,70.971631205673759
Gaia,70.969465648854964
Boza,70.967855055523088
Lacrim,70.964601769911511
Matuê,70.933333333333337
Florence + The Machine,70.930463576158928
Figa Flawas,70.912280701754383
Soushi Sakiyama,70.9090909090909
DEAN,70.903225806451616
Aqyila,70.899999999999991
Vishal Dadlani,70.888888888888886
aiko,70.881188118811892
Kaleen,70.851851851851833
Galdino,70.84375
Yves Berendse,70.8358208955224
PNAU,70.833333333333329
Rafaga,70.833333333333329
ALLMO$T,70.81481481481481
Faroon,70.805970149253739
Kerchak,70.78125
Nayt,70.775
Kubi Producent,70.748427672955984
Little Simz,70.74545454545455
Omar Courtz,70.7283950617284
KATNUF,70.72727272727272
Caza,70.72727272727272
Alan Walker,70.717647058823545
Kid Yugi,70.717557251908389
Kalwi & Remi,70.703448275862058
Guzowianki,70.703448275862058
DNSQ,70.703448275862058
Alfa,70.695121951219519
Baby Keem,70.688245315161822
fromis_9,70.687499999999986
Hale,70.678756476683944
Dauner,70.678571428571431
Felix Jaehn,70.666666666666671
Brand Randall,70.666666666666657
ME:I,70.657142857142858
Dawid Podsiadło,70.65517241379311
Honaiser,70.645161290322591
Robledo Timido,70.633333333333326
Tayc,70.624808575804
Jazeek,70.620915032679747
Søte og Rare Gutter,70.615751789976144
Lynda,70.609756097560975
Max e Luan,70.6
NASTEISHA,70.5981308411215
Number_i,70.596958174904955
Le-one,70.588235294117638
VTR,70.588235294117638
Major Lazer,70.581967213114751
Sarah Suhairi,70.571428571428569
Alfie Zumi,70.571428571428569
Airbag,70.564263322884017
GroovyRoom,70.560606060606048
Esther Graf,70.555555555555557
Dadi,70.540880503144649
Lazza,70.508771929824533
Daiko 02,70.508130081300834
Mc Danone,70.500000000000014
DJ THG,70.500000000000014
Jonas Esticado,70.5
Pelican,70.5
Yuri,70.5
Pandora,70.5
Gülşen,70.489130434782624
GIMS,70.484702797202814
Niky Savage,70.481651376146786
Fukaj,70.4577922077922
$ONO$ CLIQ,70.450000000000017
Drunken Masters,70.450000000000017
Jonko2x,70.450000000000017
Radrik Gee,70.450000000000017
YUQI,70.44736842105263
Melike Şahin,70.424390243902451
MAX,70.4121212121212
Opał,70.4
Icy Subzero,70.394160583941613
Brytiago,70.387755102040813
Standly,70.385245901639337
Sal Da Vinci,70.370967741935488
Pranavam Sasi,70.370370370370367
VERNAZ,70.360655737704917
Sara Kurt,70.354037267080741
Shablo,70.35
TAEYANG,70.333333333333343
Organize,70.333333333333329
Annalisa,70.332552693208441
Charlie Puth,70.316455696202539
Kenshi Yonezu,70.297814207650262
La T y La M,70.285714285714292
Julien Doré,70.285714285714278
Jelly Roll,70.285714285714278
Noano,70.28
Antybanty,70.28
Luis Mexia,70.268817204301087
ZAYN,70.264705882352928
Iwan Fals,70.259259259259238
BIG TIM,70.25
Sioma,70.25
Milano,70.244680851063833
La Receta,70.24166666666666
Soley,70.225806451612911
Reboll333,70.225806451612911
Los Rogelios,70.225806451612911
DFZM,70.225806451612911
Robin Rouse,70.225806451612911
Babbu Maan,70.218750000000014
Panda Black,70.214285714285722
Anderson .Paak,70.2063492063492
Hande Yener,70.1993670886076
Nothing But Thieves,70.194444444444443
Kaká e Pedrinho,70.178571428571431
Guru Randhawa,70.175
El Villano,70.172839506172863
Roach Killa,70.166666666666671
Arif Lohar,70.166666666666671
Deep Jandu,70.166666666666671
Stefflon Don,70.160377358490564
HUH YUNJIN,70.150862068965523
Savi Kahlon,70.134920634920633
Lyna Mahyem,70.11666666666666
Tamia,70.111111111111114
Dadju,70.106598984771566
LACAZETTE,70.105527638190964
Clarent,70.1
Talwiinder,70.072765072765065
Young Multi,70.068965517241381
MODELKI,70.066350710900466
Vłodarski,70.066350710900466
Orochi,70.063829787234042
Mavi Gri,70.061728395061721
Yuvan Shankar Raja,70.058823529411768
Shenbagaraj,70.058823529411768
Velu,70.058823529411768
Sam,70.058823529411768
Narayanan Ravishankar,70.058823529411768
Jul,70.052274927395942
Nath,70.045871559633014
Cheztom,70.045871559633014
Venom Valentino,70.042857142857144
Prakriti Giri,70.04
Javed Ali,70.000000000000014
Megot,70
Phyno,70
Shehnaaz Gill,70
GAULOIS,70
Los Tucanes De Tijuana,70
Daylyt,70
Ab-Soul,70
Jennifer Hudson,70
Dinos,70
Big Ali,70
YEONJUN,70
La Delio Valdez,70
John Carpenter,70
Cody Carpenter,70
Daniel Davies,70
The City of Prague Philharmonic Orchestra,70
Neeraj Rajawat,70
Rovalio,69.998098859315576
Zartmann,69.997319034852552
ONE OK ROCK,69.976190476190482
MC Nego Micha,69.969135802469125
Julianno Sosa,69.951219512195138
Sachin-Jigar,69.9418429003021
Mavi,69.936708860759481
Oasis,69.933333333333323
La Fuente,69.922330097087382
SARRB,69.912698412698433
Starboy X,69.912698412698433
Longus Mongus,69.9090909090909
Capo Plaza,69.906588003933123
Bayhan,69.881578947368439
Ranveer Singh,69.875706214689259
Madan Mohan,69.875706214689259
Murat Dalkılıç,69.86363636363636
Boygar,69.86363636363636
PONCHET,69.857923497267763
VARINZ,69.857923497267763
MEAU,69.857142857142861
Vivek,69.855421686747
Ronnie Flex,69.842794759825338
Mohammad Faiz,69.8409090909091
SawanoHiroyuki[nZk],69.833333333333329
XAI,69.833333333333329
Vito Bambino,69.82352941176471
Los Bunkers,69.82352941176471
Al James,69.818471337579609
Le Winter,69.817073170731689
El Turko,69.807017543859658
Mandale Flow,69.807017543859658
Son Mieux,69.80625
Jerry Heil,69.798521256931608
Benjamin Ingrosso,69.798029556650235
cakal,69.792771084337346
Ladaniva,69.789473684210535
SUPAFLY,69.774647887323937
Pop Smoke,69.767441860465112
skrt cobain,69.764705882352942
Mark Forster,69.764705882352942
Jeff Redd,69.754601226993856
AIGEL,69.703470031545734
eleven1.1,69.701086956521735
Harry Nach,69.701086956521735
SOULFIA,69.701086956521735
Sillyelly,69.696428571428569
James Reid,69.69047619047619
NIKOŚ,69.681249999999991
Percy,69.674418604651166
4ourYou,69.674418604651166
GENA DESOUZA,69.674418604651166
Coco Palmer,69.672268907563037
Rony Anjali,69.666666666666671
CIVO,69.665048543689323
Sedef Sebüktekin,69.661417322834637
Ken-Y,69.648535564853546
Emre Fel,69.634482758620678
Key Kelly,69.625
Star Academy,69.61904761904762
Sluwe Ollie,69.61363636363636
Dhvani Kailas,69.59999999999998
Burna Boy,69.580993520518362
Mohbad,69.575620767494357
Jowell & Randy,69.566929133858281
Jory Boy,69.564853556485346
Tony Dize,69.55704697986576
PG$,69.5511420059583
DĖMI,69.545454545454547
PLK,69.535754824063574
@atutowy,69.529090909090911
Ntò,69.523809523809518
elaggume,69.5233644859813
Leto,69.515723270440233
JPL,69.5
Louise Attaque,69.5
Karly B,69.5
Zack Tabudlo,69.483443708609272
Fauna Music,69.478260869565233
Massimo Pericolo,69.457983193277315
Martinwhite,69.454545454545453
NEMJ,69.454545454545453
Young Thug,69.453333333333333
MC Joãozinho VT,69.444444444444443
Mc Duzinho SP,69.444444444444443
Caio Passos,69.444444444444443
Kid Cudi,69.444444444444443
Ina Wroldsen,69.4390243902439
Ribin Richard,69.428571428571431
Soge Culebra,69.4087591240876
GARABATTO,69.4087591240876
Juliera,69.407407407407419
Tayna,69.387665198237883
FAVE,69.384615384615373
Niska,69.352201257861637
Dhanush,69.34482758620689
SEVENTEEN,69.337398373983746
CÉLINE,69.333333333333343
Unleaded,69.331521739130437
Dabzee,69.330409356725141
Pereiraremix,69.323943661971839
Wale,69.3132075471698
Santhosh Narayanan,69.301724137931032
Bryan Adams,69.3015873015873
J Lord,69.294117647058812
Yasmin Santos,69.292682926829258
FLEMMING,69.259259259259252
Petit,69.253968253968253
Bankzitters,69.2379679144385
Kize,69.234693877551024
Kaaris,69.23333333333332
Ñejo & Dalmata,69.220779220779221
Vinayak Sasikumar,69.218666666666678
Sylwia Grzeszczak,69.209090909090918
Eryk Moczko,69.204545454545467
Dolu Kadehi Ters Tut,69.202247191011239
Ikaz Boi,69.181818181818187
NLE Choppa,69.181415929203538
GM2L,69.175438596491233
Alberto,69.175438596491233
OLEK,69.175438596491233
CHIKA,69.175438596491233
Bengü Beker,69.152777777777771
Akhil Sachdeva,69.142857142857139
Amitabh Bhattacharya,69.13019390581718
Taco Hemingway,69.127659574468083
Mustafa Mert Koç,69.100000000000009
Jiyo,69.088435374149654
Polimá Westcoast,69.083333333333314
Angel Lopez,69.068965517241381
Aitch,69.062992125984238
HHR,69.054054054054063
THEODORT,69.05263157894737
Dalmata,69.047169811320757
Asake,69.045417010734937
MEL GRANDA,69.040441176470608
Poo Bear,69.040441176470608
Haaland936,69.000000000000014
Owen,69
blink-182,69
El Chapo Junior,69
DJ Princex,69
Dawid Kwiatkowski,69
Hotel Torino,69
Channel Tres,69
Ken Lane Singers,69
Sound Of Legend,69
Groove Coverage,69
DJane HouseKat,69
Gisel,69
Robert Wiewióra,69
Swanand Kirkire,68.999999999999986
IP Singh,68.999999999999986
Sushin Shyam,68.997435897435892
Morad,68.990725126475525
A.R. Rahman,68.989247311827967
Grupo Niche,68.9864864864865
Amo,68.974683544303815
Club Dogo,68.96634615384616
Alisha Chinai,68.965517241379331
HUMBE,68.961538461538453
Aitana,68.96
ReTo,68.948571428571427
Wroobel,68.948571428571427
treamiboii,68.932692307692292
Davido,68.926345609065166
RM,68.913684210526327
MIÜ,68.90000000000002
Roc Meiniac,68.8943661971831
Gmeniu,68.888888888888872
benny blanco,68.875
Young Leosia,68.8735976065819
Miroff,68.872093023255815
Poly,68.872093023255815
承桓,68.865404837013685
Arunraja Kamaraj,68.857142857142861
Kalben,68.857142857142861
Dj Osar,68.850574712643692
Nomovodka,68.8469387755102
Yaşar,68.833333333333343
Wande Coal,68.801047120418843
Rhove,68.787128712871279
Era7capone,68.786363636363632
Kidd Voodoo,68.770753161077536
Newery,68.693333333333342
Dani Fernández,68.678571428571431
Fabri Fibra,68.674157303370777
JAE5,68.672131147540981
Shalmali Kholgade,68.666666666666671
kuqe 2115,68.666666666666657
张妙格,68.6639344262295
Suzan & Freek,68.661290322580641
Simba La Rue,68.653097345132736
Hannah Mae,68.652329749103927
reidenshi,68.637096774193537
Yaelokre,68.6
Zion,68.584
Bobo,68.583333333333329
Mellow D,68.555555555555557
DJ VaZee,68.551020408163254
bambi,68.549310168625425
Taimour Baig,68.538461538461547
Raffey Anwar,68.538461538461547
Felipe e Rodrigo,68.53807106598984
BAHsick,68.527472527472526
Muhammad Al Muqit,68.523809523809533
Ricky Montgomery,68.5
The Remix Factory,68.5
Fatman Scoop,68.5
Angelo Flow,68.5
Anjii Cii,68.5
Gustav,68.47058823529413
Pawan Singh,68.468085106382986
Simran Choudhary,68.468085106382986
Paluch,68.465909090909079
卢卢快闭嘴,68.459866220735776
back number,68.4577922077922
Ariis,68.449999999999989
Marco Schuitmaker,68.448275862068954
Einár,68.440594059405939
Vũ Phụng Tiên,68.428571428571431
DT Tập Rap,68.428571428571431
Kidjaywest,68.428571428571416
Ikath,68.428571428571416
Maxwell,68.428571428571416
Kauta,68.419047619047618
Otto Waalkes,68.41796875
Adnan Dhool,68.416666666666686
francis,68.413600891861748
Gyubin,68.4074074074074
Summer Walker,68.405797101449281
Vedan,68.4
Los Ángeles Azules,68.390320553111238
Käärijä,68.389496717724285
Emma,68.377245508982043
Aissa,68.375
Juseph,68.375
Mrs. GREEN APPLE,68.361061419200922
Phontana,68.35849056603773
Shawty,68.354166666666657
Vaikom Vijayalakshmi,68.3529411764706
Manu Manjith,68.3529411764706
fellow fellow,68.346320346320354
Medy,68.333333333333343
DEHA INC.,68.333333333333329
Robert van Hemert,68.314606741573044
Abdul Hannan,68.3134328358209
Saul El Jaguar Alarcón,68.285714285714292
DOYOUNG,68.276595744680861
Donnie,68.274096385542165
NewEra,68.260416666666671
Lojay,68.258823529411771
Phil The Beat,68.25454545454545
Isi Glück,68.25
Joe,68.25
Héctor Lavoe,68.25
Yomo Toro,68.25
Gradur,68.237288135593218
Mahmood,68.2102564102564
Devi Sri Prasad,68.2
Raqueeb Alam,68.2
VillaBanks,68.179039301310041
Duygu Edis,68.173913043478265
tripleS,68.173913043478265
Omah Lay,68.169977924944817
the Runner,68.166666666666657
Maiyarap,68.165644171779149
Yuppe,68.153452685422
S.N.E,68.153452685422
Slayter,68.148148148148152
Yener Çevik,68.14444444444446
Kleo,68.13636363636364
Segah,68.13636363636364
詹雯婷,68.126315789473679
feat. ออม TELExTELEXs,68.118644067796609
Musketeers,68.115853658536579
Brenno & Matheus,68.114583333333329
New Music Play,68.114583333333329
La Cueva,68.111111111111128
Szpaku,68.096317280453263
Niklas Dee,68.093708165997327
DIOR 大穎,68.08157099697884
Alessio,68.06521739130433
La La Love You,68.000000000000014
Axolotes Mexicanos,68.000000000000014
Natanzinho Lima,68
DIDIxDADA,68
Gerardo Ortiz,68
Berrin Keklikler,68
Lucas Rocha,68
Sickick,68
FRÖKEN SNUSK,67.999999999999986
FANJI,67.999999999999986
Jerry Di,67.9909090909091
Zachi,67.966804979253126
Ikkimel,67.960000000000008
WeiBird,67.955489614243319
Dhibu Ninan Thomas,67.952380952380963
Jay Smith,67.934782608695656
Drum7,67.929203539823
Shweta Mohan,67.909090909090892
Gana Kadhar,67.909090909090892
Umair Butt,67.8952380952381
Gharvi Group,67.8952380952381
Tino Martin,67.869791666666657
Smur Lee,67.868421052631575
Silahsız Kuvvet,67.866666666666674
THE TOYS,67.865853658536579
Duman,67.864864864864856
VIDI,67.857142857142847
Las Chuches,67.854368932038838
Vale Pain,67.8529411764706
Fujii Kaze,67.840225563909769
Mart Hoogkamer,67.824242424242428
Zara Larsson,67.804195804195786
Eze Remix,67.787878787878782
R3HAB,67.785714285714278
fallen777angel,67.782608695652172
Black Sherif,67.777027027027032
Jacuś,67.754901960784309
Humlan Djojj,67.750819672131144
Josefine Götestam,67.750819672131144
Kiid,67.75
MAKSIM,67.74233128834355
Hungria,67.738738738738718
Deemz,67.736206896551721
DrefQuila,67.732638888888886
Ak4:20,67.719745222929944
Bolaget,67.706582077716092
Sonny Wern,67.701030927835063
Lyente,67.701030927835063
Quinten Circle,67.701030927835063
ZANA,67.701030927835063
Shay,67.695121951219519
Green Montana,67.691358024691354
L7NNON,67.68421052631578
Paula Biskup,67.65625
Piotr Odoszewski,67.65625
The Beatles,67.655913978494624
Figo i Samogony,67.65306122448979
Dardan,67.652046783625735
Voyage,67.641666666666666
Ultimo,67.632530120481917
Ricchi E Poveri,67.632183908045974
Vacra,67.629441624365484
1986zig,67.625
Silia Kapsis,67.615384615384627
Mustafa Sandal,67.614285714285714
Fjellrev,67.611428571428576
NONT TANONT,67.5820105820106
Laylow,67.571428571428569
Ellen Krauss,67.567796610169481
YARSKI,67.564814814814824
NCT 127,67.5529411764706
t-low,67.538461538461547
Hoàng Thùy Linh,67.533333333333331
ITHAN NY,67.509259259259267
Nahuel Pennisi,67.5
Simone Sommerland,67.5
Karsten Glück,67.5
Die Kita-Frösche,67.5
Kartik Dev,67.5
Bloody Civilian,67.48955223880597
Thaman S,67.481481481481481
Sri Krishna,67.481481481481481
Sahithi Chaganti,67.481481481481481
Mahesh Babu,67.481481481481481
Saraswati Putra Ramajogayya Sastry,67.481481481481481
GENZIE,67.4672131147541
Y4ska,67.4595744680851
Saixse,67.457627118644069
MONO,67.4468085106383
Onionn.,67.4468085106383
Yura Yunita,67.4375
Faris Shafi,67.428571428571431
Zecca,67.428571428571416
Zoë Tauran,67.424855491329481
JO1,67.4107142857143
Maher Zain,67.387096774193552
Mig,67.382716049382722
小阿七,67.370967741935488
bamm,67.361702127659569
730 Huncho,67.35849056603773
Geenaro & Ghana Beats,67.33846153846153
takenoelz,67.317880794701978
Pablo Paz,67.317880794701978
RAF Camora,67.297693920335433
Mata,67.291457286432163
Pop Pongkool,67.272727272727266
Da Endorphine,67.272727272727266
Uriel Lozano,67.258064516129053
en,67.25
01099,67.23921568627452
Xand Avião,67.235294117647058
D Gerrard,67.234806629834253
sarah salola,67.232974910394262
Guaynaa,67.230769230769226
Bengü,67.22727272727272
K2S,67.226666666666659
Waima,67.213740458015266
Elyanna,67.2095238095238
Ralphie Choo,67.2
Pinky SD,67.1875
Un Poco de Ruido,67.1875
Zeyd,67.1842105263158
Victony,67.179331306990875
Umair,67.176551724137937
Mango,67.166666666666657
Hinshi,67.151515151515142
Keskin,67.148936170212778
Karik,67.1188524590164
GDucky,67.1188524590164
Matt Sebastian,67.101265822784811
Thomy DJ,67.06930693069306
JAS,67.0625
Kazior,67.060402684563755
Rap La Rue,67.0552147239264
Sissel,67.031250000000014
keshi,67.017241379310349
Rolf Zuckowski,67
Mka,67
STE,67
ABS-CBN Music All Star,67
Matías Valdez,67
INXS,67
Jose Mari Chan,67
The Kooks,67
sonblue,67
Jeetu Sharma,67
Abhilipsa Panda,67
Natalia Lafourcade,67
Tan Bionica,67
YourMOOD,67
MORGENSHTERN,66.993333333333325
ยุ้ย ญาติเยอะ,66.991071428571431
Boer Harm,66.983606557377044
Bilal Indrajaya,66.971014492753611
Thalapathy Vijay,66.957142857142856
Asal Kolaar,66.957142857142856
Cyrko,66.935483870967758
D3W,66.935483870967758
4Money,66.933198380566779
BIA,66.898305084745772
Laura Pausini,66.888888888888886
Kleine John,66.876923076923077
QLER,66.871681415929217
Cocktail,66.869230769230754
Pusher,66.865671641791053
GRACEK,66.865671641791053
Baba Hassan,66.865671641791053
Portable,66.859375
Oskar83,66.857142857142861
Jasmine Sandlas,66.857142857142847
White Widow,66.84615384615384
RIIZE,66.842887473460721
Ицык Цыпер,66.836956521739125
Игорь Цыба,66.836956521739125
SLF,66.833333333333329
Vale Lambo,66.833333333333329
Narkoz Ex,66.833333333333329
reezy,66.816816816816811
Vaundy,66.810776942355886
PiXXiE,66.806603773584911
Afro Bros,66.8
Darkoo,66.79245283018868
Disme,66.785714285714278
Vaz Tè,66.785714285714278
Kavinsky,66.78125
Kana Nishino,66.777777777777786
Gilberto Gil,66.769230769230774
Atif Aslam,66.766816143497763
BILLA JOE,66.765957446808528
Tim McGraw,66.764705882352928
PP Krit,66.76
Narco,66.756521739130434
SativaMusic,66.755417956656359
ashess,66.75
THEMOONWILLALWAYSBEWITHME,66.75
Jacqline,66.743589743589737
DMN,66.741379310344826
Bobby Vandamme,66.7388888888889
Bauti Mascia,66.7379679144385
Cele Arrabal,66.7379679144385
Ernia,66.72727272727272
Douwe Bob,66.725806451612911
Ramos.,66.724137931034477
Niko B,66.714285714285722
BADMIXY,66.706896551724128
Regina Song,66.705882352941174
Vishal-Shekhar,66.7
shadowraze,66.693548387096783
Malik Montana,66.684523809523824
Ski Aggu,66.683400809716616
C.Gambino,66.672468354430379
Hava,66.670157068062821
Igo,66.670050761421322
6arelyhuman,66.651162790697683
BEGE,66.65
Mikelodic,66.644067796610173
Sizwe Alakine,66.643504531722058
młody klakson,66.63095238095238
Aymen,66.625000000000014
Zlatan,66.6236559139785
E.M.D.,66.621621621621614
Cazzi Opeia,66.595238095238088
Slings,66.585365853658544
Los Sufridos,66.583333333333329
KONY,66.573770491803273
Ali471,66.564102564102569
Triad,66.564102564102555
Dysbit,66.5625
Speed Radio,66.551724137931018
El Alfa,66.549999999999983
Firdhaus,66.542757417102976
张远,66.538461538461547
Valka,66.51612903225805
Boyzed,66.502262443438909
SHERRY,66.5
José José,66.5
Jonna Fraser,66.486792452830187
Margaret,66.470588235294116
The Voice Of Poland 2015 Finalists,66.470588235294116
Kiełas,66.460000000000008
Holden,66.444444444444443
Booba,66.444444444444429
Azet,66.440729483282666
Lune,66.436363636363637
Marc Eggers,66.416666666666671
Zokush,66.402173913043484
RK,66.402173913043484
thasup,66.382978723404264
DJ DYLVN,66.378787878787875
FT Kings,66.369318181818173
MEOVV,66.368421052631575
乃紫,66.366812227074249
LANDOKMAI,66.348729792147807
LIAMOO,66.342857142857142
Angèle,66.333333333333329
Phoenix,66.333333333333329
Almighty,66.333333333333329
Kai Đinh,66.319148936170222
Gucci Mane,66.310344827586192
Kotim,66.306451612903231
Axl Boore,66.300000000000011
Maan,66.2991452991453
Liniker,66.294117647058826
B10,66.285714285714292
Kilvertz,66.285714285714292
La Única Tropical,66.284615384615392
Poison Beatz,66.277777777777771
FREEHAND,66.268138801261827
K. S. Harisankar,66.25
Anila Rajeev,66.25
Umthakathi Kush,66.2470238095238
Goldband,66.234567901234556
Neutro Shorty,66.233333333333334
BAN,66.229235880398676
OHP Sage,66.216216216216225
KEVIN ROLDAN,66.214285714285708
Racoon,66.205263157894763
Bouss,66.20338983050847
VSOUL,66.2027027027027
Tobal Mj,66.195121951219491
Kail BRL,66.195121951219491
A-Lin,66.180722891566276
Zaba,66.179723502304142
MONA,66.176991150442475
Babyboy AV,66.175438596491233
Dat Boi Dee,66.162500000000009
Zola,66.159340659340657
Eric Chou,66.144444444444446
Anu Malik,66.142857142857139
Javed Akhtar,66.142857142857139
Lijo George-Dj Chetas,66.142857142857139
Paky,66.129629629629619
MC Menor MT,66.125000000000014
Skaldowie,66.125
RB030,66.125
Selim61,66.125
daryana,66.118343195266277
Kamo Mphela,66.090322580645164
Mc Kevin,66.08695652173914
Franco126,66.083333333333343
Đen,66.083333333333329
Olamide,66.052631578947384
Aleshen,66.051282051282044
Kaz Bałagane,66.049645390070921
Shreya Ghoshal,66.0407747196738
Anatomy Rabbit,66.034246575342465
Emre Nalbantoğlu,66.000000000000014
Kamuran Akkor,66
MXM,66
Chris van Dutch,66
Pozer,66
Czerwone Gitary,66
Dr. Yaro,66
Mohit Lalwani,66
Bharat Kamal,66
Edson & Hudson,66
Blxst,66
Bodhi,66
WayV,66
Robin Schulz,66
Powderfinger,66
Robbie Williams,66
Bucks Boy,66
Shakthisree Gopalan,66
Matteo Paolillo,66
Lolloflow,66
Jonatan,65.9889502762431
Lil Koni,65.988826815642454
Hooja,65.984375
Keung To,65.9768287142208
Sarettii,65.971074380165291
Qing Madi,65.96979865771813
Ruby,65.96621621621621
Masdo,65.959459459459467
Coez,65.9578947368421
Ice Beats Slide,65.945652173913032
Sbuda Maleather,65.945652173913032
Peg Parnevik,65.939849624060145
LEA,65.937500000000014
CLARA,65.928057553956833
B Ray,65.925925925925924
LBI利比,65.909090909090921
Bletka,65.893416927899665
MEYOU,65.8929712460064
Amenazzy,65.881355932203391
Rafet El Roman,65.875
Nineb Youk,65.866666666666646
Jo Lids,65.866666666666646
Dotter,65.862068965517253
NiziU,65.84
Kronkel Dom,65.839999999999989
Hamza,65.836734693877546
Eden Golan,65.833333333333343
MART!N,65.827586206896541
KAESTYLE,65.819148936170208
CoolKid,65.8149300155521
Maes,65.807142857142864
Shi Shi,65.797872340425528
Pushi,65.795698924731184
ØZI,65.795698924731184
Rasmus Gozzi,65.793103448275858
Tony Boy,65.78515625
理想混蛋,65.781041388518048
Gibbs,65.779975278121128
Kuun Đức Nam,65.76
Linh Thộn,65.76
CALI,65.75
Kenan,65.75
Infinit,65.75
Amaarae,65.742857142857147
Oualid,65.727272727272734
Norel,65.727272727272734
Mel & Kim,65.72727272727272
John West,65.726315789473674
Billy Dans,65.726315789473674
Monq,65.726315789473674
Uncle Waffles,65.725490196078425
sanah,65.710371819960869
Freeze corleone,65.707317073170742
Wiktor Dyduła,65.69047619047619
LILA,65.689687795648069
Rsko,65.678571428571416
Eah Jé,65.674556213017752
Aisyah Aziz,65.673333333333332
Phan Mạnh Quỳnh,65.666666666666671
Gordo,65.666666666666657
Gringo Bamba,65.663194444444429
RPT MCK,65.6572847682119
Safeplanet,65.642857142857139
charlie moncler,65.637096774193537
Babblarna,65.633136094674541
Koba LaD,65.623711340206185
Lukas Graham,65.612903225806448
LHAM,65.606741573033716
Royal MusiQ,65.601226993865026
DJ L30,65.6
MC Thaizinha,65.6
Bedoes 2115,65.598101265822777
Favst,65.587360594795541
ODUMODUBLVCK,65.58560794044665
Ernie Zakri,65.57988165680473
Ade Govinda,65.57988165680473
White 2115,65.57471264367814
Esteban Rojas,65.571428571428569
Gabi Saiury,65.571428571428569
Mc Paiva ZS,65.571428571428569
王宇宙Leto,65.565217391304344
乔浚丞,65.565217391304344
Ahmed Jahanzeb,65.559183673469391
AL SHAMI,65.555555555555557
Fish Leong,65.545454545454547
itsnk,65.540772532188853
RPT Orijinn,65.528634361233486
斑恩Ben,65.519379844961222
lucidbeatz,65.514970059880241
Roxie Węgiel,65.512820512820525
J Alvarez,65.507042253521121
Maikel,65.5
Partenaire Particulier,65.5
Rashmi Virag,65.5
Indochine,65.5
Stray Kids,65.49299719887955
Bayaan,65.480314960629926
Tommy Körberg,65.479166666666671
CHO,65.473684210526315
Ryflo,65.472
Oskoow,65.472
Easykid,65.471186440677968
Diquenza,65.467153284671539
Udit Narayan,65.466666666666669
Madihu,65.462650602409639
Chimbala,65.451737451737458
Mrozu,65.451612903225808
guncharlie,65.45077720207253
Dj Murillo e LT no Beat,65.447368421052644
Only Monday,65.446524064171115
Mc Jacaré,65.444444444444443
Brodka,65.443113772455092
Fatih Bulut,65.434782608695656
Elmas,65.434782608695656
Kofs,65.433333333333323
Houari,65.433333333333323
Elams,65.433333333333323
Solda,65.433333333333323
蕭秉治,65.428571428571416
Vitor Amaral,65.3888888888889
Majki,65.3888888888889
Mario Dracula,65.3888888888889
Tochi Raina,65.387096774193537
Genezio,65.3809523809524
Prototype,65.3809523809524
Lil Tjay,65.368421052631589
回春丹,65.352112676056336
Batuflex,65.34408602150539
政学Zed-X,65.339768339768341
JYEUHAIR,65.333333333333329
Inéz,65.333333333333329
Vũ.,65.331334332833592
Muộii (Starry Night),65.330459770114942
Pascal,65.328358208955237
Josman,65.328125
Monty Datta,65.327586206896555
Kleks,65.31481481481481
Santaferia,65.277777777777771
Antent,65.27272727272728
Nino Freestyle,65.272727272727266
Wesly Bronkhorst,65.268292682926841
First Anuwat,65.267857142857153
VC Barre,65.260989010989022
Windows95Man,65.260273972602732
Davy One,65.25
B.Baby,65.246575342465746
Rondodasosa,65.246031746031747
Frah Quintale,65.239130434782609
DOPEHOUSE,65.232876712328761
Fagata,65.230769230769226
Naza,65.209677419354847
HippoHappy,65.20289855072464
